"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","637","Юзер не может сделать депозит на невалидную сумму [3] invalidAmount=5001.0, expectedErrorMessage=Deposit amount exceeds the 5000 limit","","2026-06-16","failed","2026-06-16","","apisenior.onlyapi.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","490","Юзер не может сменить имя, используя невалидное имя [1] invalidName=Polina  Polina, expectedErrorMessage=Name must contain two words with letters only","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.changename.UserChangeNameNegativeTest","apisenior.onlyapi.changename.UserChangeNameNegativeTest","userChangeName"
"","4680","Юзер не может сделать депозит на чужой счет [1] expectedErrorMessage=Unauthorized access to account","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.makesdeposit.UserMakesDepositNegativeTest","userMakesDepositOnOtherUserAccount"
"","1548","Юзер не может переводить невалидную сумму при балансе 5000 [4] invalidSum=6000.0, expectedErrorMessage=Invalid transfer: insufficient funds or invalid accounts","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","0","Юзер успешно переводит деньги на существующий аккаунт другого юзера","","2026-06-16","skipped","2026-06-16","","apisenior.db.transfermoney.UserTransferMoneyTest","apisenior.db.transfermoney.UserTransferMoneyTest","userTransfersMoneyToUser"
"","0","Юзер делает депозит","","2026-06-16","skipped","2026-06-16","","apisenior.db.makesdeposit.UserMakesDepositTest","apisenior.db.makesdeposit.UserMakesDepositTest","authUserMakesDeposit"
"","862","Юзер делает депозит","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.makesdeposit.UserMakesDepositTest","apisenior.onlyapi.makesdeposit.UserMakesDepositTest","authUserMakesDeposit"
"","1774","Юзер успешно переводит деньги на существующий аккаунт другого юзера","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.transfermoney.UserTransferMoneyTest","apisenior.onlyapi.transfermoney.UserTransferMoneyTest","userTransfersMoneyToUser"
"","2","Юзер не может сделать депозит на чужой счет","","2026-06-16","skipped","2026-06-16","","apisenior.db.makesdeposit.UserMakesDepositNegativeTest","apisenior.db.makesdeposit.UserMakesDepositNegativeTest","userMakesDepositOnOtherUserAccount"
"","0","Юзер может сменить имя","","2026-06-16","skipped","2026-06-16","","apisenior.db.changename.UserChangesNameTest","apisenior.db.changename.UserChangesNameTest","authUserChangeNameTest"
"","823","Юзер не может сделать депозит на невалидную сумму [2] invalidAmount=0.0, expectedErrorMessage=Invalid account or amount","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","1576","Юзер не может переводить невалидную сумму при балансе 5000 [1] invalidSum=0.0, expectedErrorMessage=Transfer amount must be at least 0.01","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","493","Юзер не может сменить имя, используя невалидное имя [4] invalidName=   , expectedErrorMessage=Name must contain two words with letters only","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.changename.UserChangeNameNegativeTest","apisenior.onlyapi.changename.UserChangeNameNegativeTest","userChangeName"
"","1595","Юзер не может переводить невалидную сумму при балансе 5000 [3] invalidSum=10001.0, expectedErrorMessage=Transfer amount cannot exceed 10000","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","0","Юзер не может переводить сумму больше 10 000 при балансе больше 10 000","","2026-06-16","skipped","2026-06-16","","apisenior.db.transfermoney.UserTransferNegativeTest","apisenior.db.transfermoney.UserTransferNegativeTest","userTransferInsufficientSumToUser"
"","0","Юзер не может сменить имя, используя невалидное имя","","2026-06-16","skipped","2026-06-16","","apisenior.db.changename.UserChangeNameNegativeTest","apisenior.db.changename.UserChangeNameNegativeTest","userChangeName"
"","481","Юзер не может сменить имя, используя невалидное имя [3] invalidName= , expectedErrorMessage=Name must contain two words with letters only","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.changename.UserChangeNameNegativeTest","apisenior.onlyapi.changename.UserChangeNameNegativeTest","userChangeName"
"","0","Юзер не может сделать депозит на невалидную сумму","","2026-06-16","skipped","2026-06-16","","apisenior.db.makesdeposit.UserMakesDepositNegativeTest","apisenior.db.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","978","Юзер не может сделать депозит на невалидную сумму [1] invalidAmount=-1.0, expectedErrorMessage=Invalid account or amount","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","1374","Юзер не может переводить сумму больше 10 000 при балансе больше 10 000 [1] invalidSum=10001.0, expectedErrorMessage=Transfer amount cannot exceed 10000","","2026-06-16","failed","2026-06-16","","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","userTransferInsufficientSumToUser"
"","1568","Юзер не может переводить невалидную сумму при балансе 5000 [2] invalidSum=-1.0, expectedErrorMessage=Transfer amount must be at least 0.01","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","0","Юзер не может переводить невалидную сумму при балансе 5000","","2026-06-16","skipped","2026-06-16","","apisenior.db.transfermoney.UserTransferNegativeTest","apisenior.db.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","467","Юзер не может сменить имя, используя невалидное имя [2] invalidName=Polina, expectedErrorMessage=Name must contain two words with letters only","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.changename.UserChangeNameNegativeTest","apisenior.onlyapi.changename.UserChangeNameNegativeTest","userChangeName"
"","476","Юзер не может сменить имя, используя невалидное имя [5] invalidName=0, expectedErrorMessage=Name must contain two words with letters only","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.changename.UserChangeNameNegativeTest","apisenior.onlyapi.changename.UserChangeNameNegativeTest","userChangeName"
"","0","Юзер переводит деньги с одного своего аккаунта на другой","","2026-06-16","skipped","2026-06-16","","apisenior.db.transfermoney.UserTransferMoneyTest","apisenior.db.transfermoney.UserTransferMoneyTest","userTransferMoneyFromOneAccToAnotherAcc"
"","574","Юзер может сменить имя","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.changename.UserChangesNameTest","apisenior.onlyapi.changename.UserChangesNameTest","authUserChangeNameTest"
"","1438","Юзер переводит деньги с одного своего аккаунта на другой","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.transfermoney.UserTransferMoneyTest","apisenior.onlyapi.transfermoney.UserTransferMoneyTest","userTransferMoneyFromOneAccToAnotherAcc"
