"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","554","adminCantDeleteAlreadyDeletedUser()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","adminCantDeleteAlreadyDeletedUser"
"","664","Юзер может сменить имя","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangesNameTest","apisenior.onlyapi.user.changename.UserChangesNameTest","authUserChangeNameTest"
"","575","Юзер не может сменить имя, используя невалидное имя [3] invalidName= , expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","1602","Юзер не может переводить невалидную сумму при балансе 5000 [3] invalidSum=10001.0, expectedErrorMessage=Transfer amount cannot exceed 10000","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","579","Юзер не может сменить имя, используя невалидное имя [1] invalidName=Polina  Polina, expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","889","Юзер не может сделать депозит на невалидную сумму [3] invalidAmount=5001.0, expectedErrorMessage=Deposit amount cannot exceed 5000","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","1312","userIsForbiddenToGetAllUsers()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.GetAllUsersNegativeTest","apisenior.onlyapi.admin.negative.GetAllUsersNegativeTest","userIsForbiddenToGetAllUsers"
"","1746","Юзер не может делать перевод от лица другого юзера","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userCantTransferMoneyUsingOtherUserCredentials"
"","1777","Юзер не может переводить сумму больше 10 000 при балансе больше 10 000 [1] invalidSum=10001.0, expectedErrorMessage=Transfer amount cannot exceed 10000","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInsufficientSumToUser"
"","852","Юзер не может сделать депозит не авторизовавшись","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","test401"
"","1723","Неизвестный юзер не может отправлять трансфер от лица созданного юзера","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","unknownUserCantMakeTransferUsingOtherUserCredentials"
"","587","Юзер не может сменить имя, используя невалидное имя [4] invalidName=   , expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","574","Юзер не может сменить имя, используя невалидное имя [5] invalidName=0, expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","182","Неизвестный юзер не может сменить себе имя","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","unknownUserCantChangeNameThemself"
"","478","unknownUserCantDeleteUser()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","unknownUserCantDeleteUser"
"","1610","Юзер не может переводить невалидную сумму при балансе 5000 [1] invalidSum=0.0, expectedErrorMessage=Transfer amount must be at least 0.01","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","901","Юзер не может сделать депозит на невалидную сумму [1] invalidAmount=-1.0, expectedErrorMessage=Deposit amount must be at least 0.01","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","1780","Юзер успешно переводит деньги на существующий аккаунт другого юзера","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","userTransfersMoneyToUser"
"","669","userIsForbiddenToDeleteUser()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","userIsForbiddenToDeleteUser"
