"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2323","deleteuser401()","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.admin.AdminTest","apisenior.onlyapi.admin.AdminTest","deleteuser401"
"","516","discovery 401 deposit","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","test401"
"","420","Юзер не может сменить имя, используя невалидное имя [2] invalidName=Polina, expectedErrorMessage=Name must contain two words with letters only","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","136","deleteuser404()","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.admin.AdminTest","apisenior.onlyapi.admin.AdminTest","deleteuser404"
"","1529","Юзер не может переводить сумму больше 10 000 при балансе больше 10 000 [1] invalidSum=10001.0, expectedErrorMessage=Transfer amount cannot exceed 10000","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInsufficientSumToUser"
"","417","Юзер не может сменить имя, используя невалидное имя [4] invalidName=   , expectedErrorMessage=Name must contain two words with letters only","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","511","Юзер может сменить имя","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.changename.UserChangesNameTest","apisenior.onlyapi.user.changename.UserChangesNameTest","authUserChangeNameTest"
"","2173","Юзер не может сделать депозит на чужой счет [1] expectedErrorMessage=Unauthorized access to account","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesDepositOnOtherUserAccount"
"","297","deleteuserok()","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.admin.AdminTest","apisenior.onlyapi.admin.AdminTest","deleteuserok"
"","1433","Юзер не может переводить невалидную сумму при балансе 5000 [3] invalidSum=10001.0, expectedErrorMessage=Transfer amount cannot exceed 10000","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","419","Юзер не может сменить имя, используя невалидное имя [3] invalidName= , expectedErrorMessage=Name must contain two words with letters only","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","1424","Юзер не может переводить невалидную сумму при балансе 5000 [1] invalidSum=0.0, expectedErrorMessage=Transfer amount must be at least 0.01","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","595","админ не может сменить имя другому юзеру","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeNameOtherUser"
"","747","Юзер делает депозит","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositTest","authUserMakesDeposit"
"","876","Юзер не может сделать депозит на невалидную сумму [1] invalidAmount=-1.0, expectedErrorMessage=Deposit amount must be at least 0.01","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","1559","Юзер успешно переводит деньги на существующий аккаунт другого юзера","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","userTransfersMoneyToUser"
"","427","Юзер не может сменить имя, используя невалидное имя [1] invalidName=Polina  Polina, expectedErrorMessage=Name must contain two words with letters only","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","1295","Юзер переводит деньги с одного своего аккаунта на другой","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","userTransferMoneyFromOneAccToAnotherAcc"
"","746","Юзер не может сделать депозит на невалидную сумму [2] invalidAmount=0.0, expectedErrorMessage=Deposit amount must be at least 0.01","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","417","Юзер не может сменить имя, используя невалидное имя [5] invalidName=0, expectedErrorMessage=Name must contain two words with letters only","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","730","Юзер не может сделать депозит на невалидную сумму [3] invalidAmount=5001.0, expectedErrorMessage=Deposit amount cannot exceed 5000","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","17","discovery 401","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","test401"
"","472","deleteuser403()","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.admin.AdminTest","apisenior.onlyapi.admin.AdminTest","deleteuser403"
"","1424","Юзер не может переводить невалидную сумму при балансе 5000 [2] invalidSum=-1.0, expectedErrorMessage=Transfer amount must be at least 0.01","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","1200","discovery 403 transfer","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","user403"
"","111","adminGetsUsers()","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.admin.AdminTest","apisenior.onlyapi.admin.AdminTest","adminGetsUsers"
"","1130","discovery 401 transfer","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","test401Transfer"
"","1378","Юзер не может переводить невалидную сумму при балансе 5000 [4] invalidSum=6000.0, expectedErrorMessage=Invalid transfer: insufficient funds or invalid accounts","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","426","adminCantCreateUser403()","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.admin.AdminTest","apisenior.onlyapi.admin.AdminTest","adminCantCreateUser403"
"","69","adminCantCreateUser401()","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.admin.AdminTest","apisenior.onlyapi.admin.AdminTest","adminCantCreateUser401"
"","204","adminGetsUsers401()","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.admin.AdminTest","apisenior.onlyapi.admin.AdminTest","adminGetsUsers401"
"","173","adminCantCreateUser400()","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.admin.AdminTest","apisenior.onlyapi.admin.AdminTest","adminCantCreateUser400"
"","392","adminGetsUsers403()","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.admin.AdminTest","apisenior.onlyapi.admin.AdminTest","adminGetsUsers403"
